,t,c,o,h,l,v
781,2017-04-10 14:59:59,427.13768048149,395.97093585306,435.56802943836,389.58430785543,13609
782,2017-04-11 14:59:59,441.95465743599,434.29070383884,441.95465743599,416.40814544547,15063
783,2017-04-12 14:59:59,424.07209904263,441.95465743599,447.0639598341,422.7947734431,10277
784,2017-04-13 14:59:59,429.18140144073,422.7947734431,432.2469828796,414.87535472604,8107
785,2017-04-16 14:59:59,408.74419184832,424.07209904263,434.29070383884,404.40128480993,3950
786,2017-04-18 14:59:59,395.46000561325,396.99279633268,408.74419184832,376.04465650045,17844
787,2017-04-19 14:59:59,415.13081984595,395.46000561325,418.70733152462,389.58430785543,8536
788,2017-04-20 14:59:59,409.25512208813,423.30570368291,431.73605263979,397.24826145258,10160
789,2017-04-23 14:59:59,424.58302928244,417.43000592509,450.12954127296,417.43000592509,6155
790,2017-04-24 14:59:59,417.17454080519,422.28384320329,429.18140144073,416.40814544547,4488
791,2017-04-25 14:59:59,415.64175008576,411.29884304737,423.56116880282,408.74419184832,2798
792,2017-04-26 14:59:59,420.24012224405,412.8316337668,423.81663392272,408.99965696822,1682
793,2017-04-27 14:59:59,420.75105248386,415.38628496585,421.51744784358,407.21140112889,4191
794,2017-04-30 14:59:59,413.34256400661,411.29884304737,417.685471045,403.1239592104,6269
795,2017-05-02 14:59:59,412.5761686469,415.13081984595,423.81663392272,403.63488945021,6084
796,2017-05-03 14:59:59,412.8316337668,420.75105248386,420.75105248386,412.5761686469,4209
797,2017-05-04 14:59:59,407.46686624879,411.55430816727,411.55430816727,403.37942433031,2150
798,2017-05-07 14:59:59,395.97093585306,407.46686624879,407.46686624879,395.97093585306,3584
799,2017-05-08 14:59:59,403.63488945021,388.3069822559,411.29884304737,388.3069822559,2538
800,2017-05-09 14:59:59,407.46686624879,403.63488945021,407.46686624879,398.52558705211,2772
801,2017-05-11 14:59:59,409.76605232794,408.74419184832,413.59802912652,408.74419184832,3905
802,2017-05-15 14:59:59,408.74419184832,416.40814544547,416.40814544547,407.9777964886,1373
803,2017-05-16 14:59:59,404.91221504974,407.46686624879,408.74419184832,404.91221504974,1350
804,2017-05-17 14:59:59,404.91221504974,403.89035457012,404.91221504974,403.37942433031,1040
805,2017-05-18 14:59:59,404.91221504974,404.91221504974,405.93407552936,397.50372657249,3712
806,2017-05-21 14:59:59,399.29198241183,404.91221504974,404.91221504974,397.24826145258,2675
807,2017-05-22 14:59:59,396.73733121277,404.65674992983,404.65674992983,396.73733121277,1274
808,2017-05-23 14:59:59,403.63488945021,404.65674992983,407.46686624879,398.52558705211,4144
809,2017-05-24 14:59:59,400.31384289145,403.63488945021,403.37942433031,395.97093585306,2192
810,2017-05-28 14:59:59,393.67174977391,393.67174977391,401.33570337107,393.67174977391,2024
811,2017-05-30 14:59:59,393.1608195341,398.0146568123,400.56930801135,389.58430785543,5368
812,2017-05-31 14:59:59,393.41628465401,393.41628465401,399.80291265164,387.02965665638,3778
813,2017-06-01 14:59:59,395.97093585306,393.41628465401,398.52558705211,393.41628465401,1731
814,2017-06-04 14:59:59,388.3069822559,393.41628465401,393.41628465401,388.3069822559,744
815,2017-06-05 14:59:59,398.52558705211,395.71547073315,398.52558705211,385.75233105685,3154
816,2017-06-06 14:59:59,402.10209873078,398.52558705211,403.63488945021,393.41628465401,3221
817,2017-06-07 14:59:59,397.24826145258,410.02151744784,410.02151744784,397.24826145258,1419
818,2017-06-08 14:59:59,398.52558705211,403.63488945021,403.63488945021,392.64988929429,1001
819,2017-06-11 14:59:59,392.13895905448,390.60616833505,393.41628465401,387.02965665638,1077
820,2017-06-12 14:59:59,392.39442417438,390.86163345495,392.39442417438,384.73047057723,1534
821,2017-06-13 14:59:59,390.86163345495,392.39442417438,393.41628465401,390.09523809524,2940
822,2017-06-14 14:59:59,394.69361025353,383.4531449777,395.97093585306,383.4531449777,1933
823,2017-06-15 14:59:59,389.58430785543,388.3069822559,402.10209873078,388.3069822559,2322
824,2017-06-18 14:59:59,390.86163345495,389.58430785543,393.41628465401,387.02965665638,900
825,2017-06-19 14:59:59,387.02965665638,385.75233105685,393.41628465401,380.64302865875,2377
826,2017-06-20 14:59:59,380.64302865875,379.62116817912,384.98593569713,375.78919138055,4463
827,2017-06-21 14:59:59,384.47500545732,383.1976798578,387.02965665638,380.64302865875,1399
