,t,c,o,h,l,v
726,2015-03-09 14:59:59,336.67077384289,333.06542644324,339.07433877598,334.6105753288,2158
727,2015-03-10 14:59:59,333.40879286226,336.67077384289,338.55928914746,333.06542644324,1395
728,2015-03-11 14:59:59,336.49909063338,333.40879286226,336.49909063338,333.06542644324,855
729,2015-03-12 14:59:59,333.92384249078,336.49909063338,333.92384249078,331.34859434817,504
730,2015-03-15 14:59:59,330.49017830064,333.92384249078,331.34859434817,328.94502941508,851
731,2015-03-16 14:59:59,328.08661336754,330.49017830064,329.63176225311,327.91493015804,681
732,2015-03-17 14:59:59,327.22819732001,328.08661336754,329.63176225311,327.0565141105,1912
733,2015-03-18 14:59:59,326.36978127248,327.22819732001,329.11671262459,322.76443387283,1952
734,2015-03-19 14:59:59,330.49017830064,326.36978127248,330.49017830064,326.19809806297,803
735,2015-03-22 14:59:59,327.74324694853,330.49017830064,329.63176225311,326.19809806297,2388
736,2015-03-23 14:59:59,326.19809806297,327.74324694853,326.884830901,324.13789954889,1911
737,2015-03-24 14:59:59,326.19809806297,326.19809806297,326.19809806297,322.76443387283,919
738,2015-03-25 14:59:59,323.96621633938,326.19809806297,326.36978127248,320.18918573023,1876
739,2015-03-26 14:59:59,321.04760177776,323.96621633938,323.96621633938,319.3307696827,1816
740,2015-03-29 14:59:59,322.76443387283,321.04760177776,322.76443387283,315.89710549256,794
741,2015-03-30 14:59:59,322.93611708234,322.76443387283,323.10780029185,322.59275066333,1513
742,2015-03-31 14:59:59,321.9060178253,322.93611708234,324.4812659679,321.9060178253,808
743,2015-04-01 14:59:59,321.9060178253,321.9060178253,321.9060178253,319.3307696827,232
744,2015-04-02 14:59:59,324.30958275839,321.9060178253,324.30958275839,318.47235363516,1601
745,2015-04-05 14:59:59,320.18918573023,324.30958275839,321.04760177776,317.61393758763,1849
746,2015-04-06 14:59:59,322.76443387283,320.18918573023,322.76443387283,314.18027339749,719
747,2015-04-07 14:59:59,321.04760177776,322.76443387283,321.04760177776,321.04760177776,134
748,2015-04-08 14:59:59,325.33968201544,321.04760177776,325.33968201544,320.18918573023,649
749,2015-04-09 14:59:59,327.0565141105,325.33968201544,331.34859434817,326.19809806297,633
750,2015-04-12 14:59:59,333.06542644324,327.0565141105,336.49909063338,326.19809806297,1785
751,2015-04-13 14:59:59,329.63176225311,333.06542644324,331.34859434817,325.33968201544,1721
752,2015-04-15 14:59:59,325.33968201544,329.63176225311,331.34859434817,325.33968201544,738
753,2015-04-16 14:59:59,334.78225853831,325.33968201544,334.78225853831,323.62284992037,1399
754,2015-04-19 14:59:59,330.49017830064,334.78225853831,331.34859434817,325.33968201544,1956
755,2015-04-20 14:59:59,333.06542644324,330.49017830064,333.06542644324,326.19809806297,1739
756,2015-04-21 14:59:59,331.34859434817,333.06542644324,331.34859434817,326.19809806297,6138
757,2015-04-22 14:59:59,328.94502941508,331.34859434817,328.94502941508,328.94502941508,58
758,2015-04-23 14:59:59,326.54146448198,326.19809806297,327.0565141105,321.04760177776,2509
759,2015-05-25 14:59:59,293.92165467569,326.54146448198,320.01750252072,293.92165467569,731
760,2015-05-26 14:59:59,283.27729568626,293.92165467569,291.00304011407,275.20818483944,7687
761,2015-05-27 14:59:59,277.26838335352,283.27729568626,281.56046359119,272.11788706832,2258
762,2015-05-28 14:59:59,275.03650162994,277.26838335352,280.18699791514,270.40105497325,4064
763,2015-05-31 14:59:59,295.81016998026,275.03650162994,295.81016998026,280.53036433415,2975
764,2015-06-01 14:59:59,312.29175809292,295.81016998026,316.06878870207,300.44561663695,2683
765,2015-06-02 14:59:59,317.61393758763,312.29175809292,317.61393758763,310.74660920735,1778
766,2015-06-03 14:59:59,327.57156373902,317.61393758763,327.57156373902,319.3307696827,1392
767,2015-06-04 14:59:59,326.19809806297,327.57156373902,331.34859434817,322.76443387283,2197
768,2015-06-07 14:59:59,327.91493015804,326.19809806297,328.08661336754,326.19809806297,1707
769,2015-06-08 14:59:59,332.20701039571,327.91493015804,333.06542644324,328.77334620557,478
770,2015-06-09 14:59:59,345.08325110872,332.20701039571,345.08325110872,337.0141402619,2923
771,2015-06-10 14:59:59,340.27612124253,345.08325110872,343.70978543267,339.93275482352,3961
772,2015-06-11 14:59:59,333.06542644324,340.27612124253,338.21592272845,333.06542644324,661
773,2015-06-14 14:59:59,330.49017830064,333.06542644324,337.35750668091,329.80344546261,1089
774,2015-06-16 14:59:59,326.19809806297,330.49017830064,331.34859434817,326.19809806297,600
775,2015-06-17 14:59:59,322.93611708234,326.19809806297,326.19809806297,322.93611708234,2620
776,2015-06-18 14:59:59,322.76443387283,322.93611708234,322.76443387283,322.76443387283,332
777,2015-06-21 14:59:59,321.9060178253,322.76443387283,321.9060178253,319.3307696827,436
778,2015-06-22 14:59:59,321.9060178253,321.04760177776,323.62284992037,319.3307696827,3016
779,2015-06-23 14:59:59,322.76443387283,319.5024528922,322.76443387283,317.78562079713,2293
780,2015-06-24 14:59:59,322.93611708234,322.76443387283,323.62284992037,322.76443387283,1352
781,2015-06-25 14:59:59,323.62284992037,323.62284992037,323.62284992037,317.61393758763,3274
782,2015-06-28 14:59:59,326.19809806297,325.33968201544,326.36978127248,323.79453312987,911
783,2015-06-29 14:59:59,327.0565141105,326.19809806297,329.63176225311,324.4812659679,3878
784,2015-06-30 14:59:59,327.74324694853,331.34859434817,331.34859434817,324.82463238691,2117
785,2015-07-01 14:59:59,327.74324694853,330.49017830064,330.49017830064,325.51136522494,2457
786,2015-07-02 14:59:59,327.0565141105,326.19809806297,327.91493015804,326.19809806297,2986
787,2015-07-05 14:59:59,329.4600790436,329.28839583409,329.63176225311,326.36978127248,2251
788,2015-07-06 14:59:59,330.14681188163,326.19809806297,330.14681188163,326.19809806297,902
789,2015-07-07 14:59:59,328.08661336754,326.884830901,331.34859434817,326.54146448198,3906
790,2015-07-08 14:59:59,327.91493015804,328.94502941508,328.94502941508,327.0565141105,1567
791,2015-07-09 14:59:59,329.63176225311,329.63176225311,329.97512867212,326.19809806297,1628
792,2015-07-12 14:59:59,332.20701039571,329.63176225311,332.20701039571,326.19809806297,2796
793,2015-07-13 14:59:59,330.31849509113,330.49017830064,331.69196076719,327.39988052952,1398
794,2015-07-14 14:59:59,329.63176225311,330.31849509113,330.49017830064,327.91493015804,439
795,2015-07-15 14:59:59,331.34859434817,328.94502941508,331.34859434817,328.94502941508,1266
796,2015-07-16 14:59:59,327.91493015804,331.34859434817,331.34859434817,326.36978127248,2248
797,2015-07-22 14:59:59,326.19809806297,327.91493015804,330.49017830064,326.19809806297,3604
798,2015-07-23 14:59:59,345.08325110872,326.19809806297,345.08325110872,326.19809806297,6999
799,2015-07-26 14:59:59,358.98959107877,345.08325110872,358.98959107877,351.95057948899,2070
800,2015-07-27 14:59:59,394.8713818657,358.98959107877,394.8713818657,366.02860266855,46545
801,2015-07-28 14:59:59,386.28722139036,394.8713818657,395.72979791323,377.70306091502,15694
802,2015-07-29 14:59:59,384.57038929529,386.28722139036,386.28722139036,381.99514115269,7549
803,2015-07-30 14:59:59,394.8713818657,384.57038929529,402.76880950301,384.57038929529,5450
804,2015-08-02 14:59:59,396.58821396077,394.8713818657,402.76880950301,394.8713818657,6054
805,2015-08-03 14:59:59,396.41653075126,396.58821396077,396.58821396077,394.52801544669,6203
806,2015-08-04 14:59:59,392.98286656112,396.41653075126,396.58821396077,389.89256879,6686
